19.04.2015                                                                                                                                      Dynamic List Display                                                                                                                                             1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  LOGDPID                       |OBJVERS|VARIANT |SOURCE                      |TYP|LOGSYS    |LOGDPID_N|FIRSTFLAG|UNAME    |          TIMESTAMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER|BWAPPL|OLTPSOURCE                    |OLTPTYP|GENERATED|CRT_PACKAGE|PUSH_PACKAGE|MASTERIPAK|ISMASTERIPAK|LPI|LPI_CHAIN|
|  0PAK_3FHMBR0CDR52SDTHITWW4XVVU|D      |CUSTOMER|0D_COUNTRY                  |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |3.2/01 |20,030,324,164,432 |     |      |0D_COUNTRY_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBR80WPQSB0CXONZ8EZULM|D      |CUSTOMER|0D_DIS_CHAN                 |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,174,338 |SAP  |      |0D_DIS_CHAN_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBRFPFOCHTMWDUI1KP1TBE|D      |CUSTOMER|0D_DIV                      |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,173,807 |SAP  |      |0D_DIV_TEXT                   |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBRNDYMY7C9FU0C3WZ3S16|D      |CUSTOMER|0D_CO_CODE                  |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,194,332 |SAP  |      |0D_CO_CODE_ATTR               |M      |         |           |            |          |            |   |         |
|  0PAK_3FHMBRV2HLJWUVZA666995QQY|D      |CUSTOMER|0D_PUR_ORG                  |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,201,240 |SAP  |      |0D_PUR_ORG_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBS2R0K5MDIIQC08LJ7PGQ|D      |CUSTOMER|0D_VENDOR                   |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,201,203 |SAP  |      |0D_VENDOR_TEXT                |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBSAFJIRBW526HUAXT9O6I|D      |CUSTOMER|0D_CURTYPE                  |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,200,814 |SAP  |      |0D_CURTYPE_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBSI42HD1ERLMNODA3BMWA|D      |CUSTOMER|0D_IS_SAP_DEMOCUBE          |I  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |3.0/01 |20,010,406,132,841 |SAP  |      |0D_IS_SAP_DEMOCUBE            |D      |         |           |            |          |            |   |         |
|  0PAK_3FHMBSPSLFYQXE52TIFMDDLM2|D      |CUSTOMER|0D_SALE_ORG                 |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |2.1/01 |20,000,926,174,109 |SAP  |      |0D_SALE_ORG_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBSXH4EKGG0OIZCHYNFKBU|D      |CUSTOMER|0D_SOLD_TO                  |O  |ZFLAT2_SAP|         |         |DDIC     |20,100,219,044,323 |       |3.5/03 |20,040,721,092,851 |SAP  |      |0D_SOLD_TO_ATTR               |M      |         |           |            |          |            |   |         |
